"","Province.State","Country.Region","Lat","Long","Date","count"
"8750","","Timor-Leste",-8.874217,125.727539,2020-02-23,0
"8751","","Togo",8.6195,0.8248,2020-02-23,0
"8752","","Trinidad and Tobago",10.6918,-61.2225,2020-02-23,0
"8753","","Tunisia",33.886917,9.537499,2020-02-23,0
"8754","","Turkey",38.9637,35.2433,2020-02-23,0
"8755","","US",40,-100,2020-02-23,15
"8756","","Uganda",1.373333,32.290275,2020-02-23,0
"8757","","Ukraine",48.3794,31.1656,2020-02-23,0
"8758","","United Arab Emirates",23.424076,53.847818,2020-02-23,13
"8759","Anguilla","United Kingdom",18.2206,-63.0686,2020-02-23,0
"8760","Bermuda","United Kingdom",32.3078,-64.7505,2020-02-23,0
"8761","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-23,0
"8762","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-02-23,0
"8763","Channel Islands","United Kingdom",49.3723,-2.3644,2020-02-23,0
"8764","Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-02-23,0
"8765","Gibraltar","United Kingdom",36.1408,-5.3536,2020-02-23,0
"8766","Isle of Man","United Kingdom",54.2361,-4.5481,2020-02-23,0
"8767","Montserrat","United Kingdom",16.742498,-62.187366,2020-02-23,0
"8768","Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-23,0
"8769","","United Kingdom",55.3781,-3.436,2020-02-23,28
"8770","","Uruguay",-32.5228,-55.7658,2020-02-23,0
"8771","","Uzbekistan",41.377491,64.585262,2020-02-23,0
"8772","","Venezuela",6.4238,-66.5897,2020-02-23,0
"8773","","Vietnam",14.058324,108.277199,2020-02-23,16
"8774","","West Bank and Gaza",31.9522,35.2332,2020-02-23,0
"8775","","Western Sahara",24.2155,-12.8858,2020-02-23,0
"8776","","Yemen",15.552727,48.516388,2020-02-23,0
"8777","","Zambia",-13.133897,27.849332,2020-02-23,0
"8778","","Zimbabwe",-19.015438,29.154857,2020-02-23,0
"8779","","Afghanistan",33.93911,67.709953,2020-02-24,1
"8780","","Albania",41.1533,20.1683,2020-02-24,0
"8781","","Algeria",28.0339,1.6596,2020-02-24,0
"8782","","Andorra",42.5063,1.5218,2020-02-24,0
"8783","","Angola",-11.2027,17.8739,2020-02-24,0
"8784","","Antigua and Barbuda",17.0608,-61.7964,2020-02-24,0
"8785","","Argentina",-38.4161,-63.6167,2020-02-24,0
"8786","","Armenia",40.0691,45.0382,2020-02-24,0
"8787","Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-24,0
"8788","New South Wales","Australia",-33.8688,151.2093,2020-02-24,4
"8789","Northern Territory","Australia",-12.4634,130.8456,2020-02-24,0
"8790","Queensland","Australia",-27.4698,153.0251,2020-02-24,5
"8791","South Australia","Australia",-34.9285,138.6007,2020-02-24,2
"8792","Tasmania","Australia",-42.8821,147.3272,2020-02-24,0
"8793","Victoria","Australia",-37.8136,144.9631,2020-02-24,4
"8794","Western Australia","Australia",-31.9505,115.8605,2020-02-24,0
"8795","","Austria",47.5162,14.5501,2020-02-24,0
"8796","","Azerbaijan",40.1431,47.5769,2020-02-24,0
"8797","","Bahamas",25.025885,-78.035889,2020-02-24,0
"8798","","Bahrain",26.0275,50.55,2020-02-24,1
"8799","","Bangladesh",23.685,90.3563,2020-02-24,0
"8800","","Barbados",13.1939,-59.5432,2020-02-24,0
"8801","","Belarus",53.7098,27.9534,2020-02-24,0
"8802","","Belgium",50.8333,4.469936,2020-02-24,1
"8803","","Belize",17.1899,-88.4976,2020-02-24,0
"8804","","Benin",9.3077,2.3158,2020-02-24,0
"8805","","Bhutan",27.5142,90.4336,2020-02-24,0
"8806","","Bolivia",-16.2902,-63.5887,2020-02-24,0
"8807","","Bosnia and Herzegovina",43.9159,17.6791,2020-02-24,0
"8808","","Botswana",-22.3285,24.6849,2020-02-24,0
"8809","","Brazil",-14.235,-51.9253,2020-02-24,0
"8810","","Brunei",4.5353,114.7277,2020-02-24,0
"8811","","Bulgaria",42.7339,25.4858,2020-02-24,0
"8812","","Burkina Faso",12.2383,-1.5616,2020-02-24,0
"8813","","Burma",21.9162,95.956,2020-02-24,0
"8814","","Burundi",-3.3731,29.9189,2020-02-24,0
"8815","","Cabo Verde",16.5388,-23.0418,2020-02-24,0
"8816","","Cambodia",11.55,104.9167,2020-02-24,1
"8817","","Cameroon",3.848,11.5021,2020-02-24,0
"8818","Alberta","Canada",53.9333,-116.5765,2020-02-24,0
"8819","British Columbia","Canada",53.7267,-127.6476,2020-02-24,6
"8820","Diamond Princess","Canada",0,0,2020-02-24,0
"8821","Grand Princess","Canada",0,0,2020-02-24,0
"8822","Manitoba","Canada",53.7609,-98.8139,2020-02-24,0
"8823","New Brunswick","Canada",46.5653,-66.4619,2020-02-24,0
"8824","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-02-24,0
"8825","Northwest Territories","Canada",64.8255,-124.8457,2020-02-24,0
"8826","Nova Scotia","Canada",44.682,-63.7443,2020-02-24,0
"8827","Ontario","Canada",51.2538,-85.3232,2020-02-24,4
"8828","Prince Edward Island","Canada",46.5107,-63.4168,2020-02-24,0
"8829","Quebec","Canada",52.9399,-73.5491,2020-02-24,0
"8830","Saskatchewan","Canada",52.9399,-106.4509,2020-02-24,0
"8831","Yukon","Canada",64.2823,-135,2020-02-24,0
"8832","","Central African Republic",6.6111,20.9394,2020-02-24,0
"8833","","Chad",15.4542,18.7322,2020-02-24,0
"8834","","Chile",-35.6751,-71.543,2020-02-24,2
"8835","Anhui","China",31.8257,117.2264,2020-02-24,989
"8836","Beijing","China",40.1824,116.4142,2020-02-24,399
"8837","Chongqing","China",30.0572,107.874,2020-02-24,576
"8838","Fujian","China",26.0789,117.9874,2020-02-24,293
"8839","Gansu","China",35.7518,104.2861,2020-02-24,91
"8840","Guangdong","China",23.3417,113.4244,2020-02-24,1345
"8841","Guangxi","China",23.8298,108.7881,2020-02-24,251
"8842","Guizhou","China",26.8154,106.8748,2020-02-24,146
"8843","Hainan","China",19.1959,109.7453,2020-02-24,168
"8844","Hebei","China",39.549,116.1306,2020-02-24,311
"8845","Heilongjiang","China",47.862,127.7615,2020-02-24,480
"8846","Henan","China",37.8957,114.9042,2020-02-24,1271
"8847","Hong Kong","China",22.3,114.2,2020-02-24,79
"8848","Hubei","China",30.9756,112.2707,2020-02-24,64287
"8849","Hunan","China",27.6104,111.7088,2020-02-24,1016
"8850","Inner Mongolia","China",44.0935,113.9448,2020-02-24,75
"8851","Jiangsu","China",32.9711,119.455,2020-02-24,631
"8852","Jiangxi","China",27.614,115.7221,2020-02-24,934
"8853","Jilin","China",43.6661,126.1923,2020-02-24,93
"8854","Liaoning","China",41.2956,122.6085,2020-02-24,121
"8855","Macau","China",22.1667,113.55,2020-02-24,10
"8856","Ningxia","China",37.2692,106.1655,2020-02-24,71
"8857","Qinghai","China",35.7452,95.9956,2020-02-24,18
"8858","Shaanxi","China",35.1917,108.8701,2020-02-24,245
"8859","Shandong","China",36.3427,118.1498,2020-02-24,755
"8860","Shanghai","China",31.202,121.4491,2020-02-24,335
"8861","Shanxi","China",37.5777,112.2922,2020-02-24,133
"8862","Sichuan","China",30.6171,102.7103,2020-02-24,527
"8863","Tianjin","China",39.3054,117.323,2020-02-24,135
"8864","Tibet","China",31.6927,88.0924,2020-02-24,1
"8865","Xinjiang","China",41.1129,85.2401,2020-02-24,76
"8866","Yunnan","China",24.974,101.487,2020-02-24,174
"8867","Zhejiang","China",29.1832,120.0934,2020-02-24,1205
"8868","","Colombia",4.5709,-74.2973,2020-02-24,0
"8869","","Comoros",-11.6455,43.3333,2020-02-24,0
"8870","","Congo (Brazzaville)",-0.228,15.8277,2020-02-24,0
"8871","","Congo (Kinshasa)",-4.0383,21.7587,2020-02-24,0
"8872","","Costa Rica",9.7489,-83.7534,2020-02-24,0
"8873","","Cote d'Ivoire",7.54,-5.5471,2020-02-24,0
"8874","","Croatia",45.1,15.2,2020-02-24,0
"8875","","Cuba",21.521757,-77.781167,2020-02-24,0
"8876","","Cyprus",35.1264,33.4299,2020-02-24,0
"8877","","Czechia",49.8175,15.473,2020-02-24,0
"8878","Faroe Islands","Denmark",61.8926,-6.9118,2020-02-24,0
"8879","Greenland","Denmark",71.7069,-42.6043,2020-02-24,0
"8880","","Denmark",56.2639,9.5018,2020-02-24,0
"8881","","Diamond Princess",0,0,2020-02-24,691
"8882","","Djibouti",11.8251,42.5903,2020-02-24,0
"8883","","Dominica",15.415,-61.371,2020-02-24,0
"8884","","Dominican Republic",18.7357,-70.1627,2020-02-24,0
"8885","","Ecuador",-1.8312,-78.1834,2020-02-24,0
"8886","","Egypt",26.820553,30.802498,2020-02-24,1
"8887","","El Salvador",13.7942,-88.8965,2020-02-24,0
"8888","","Equatorial Guinea",1.6508,10.2679,2020-02-24,0
"8889","","Eritrea",15.1794,39.7823,2020-02-24,0
"8890","","Estonia",58.5953,25.0136,2020-02-24,0
"8891","","Eswatini",-26.5225,31.4659,2020-02-24,0
"8892","","Ethiopia",9.145,40.4897,2020-02-24,0
"8893","","Fiji",-17.7134,178.065,2020-02-24,0
"8894","","Finland",61.92411,25.748151,2020-02-24,1
"8895","French Guiana","France",3.9339,-53.1258,2020-02-24,0
"8896","French Polynesia","France",-17.6797,149.4068,2020-02-24,0
"8897","Guadeloupe","France",16.265,-61.551,2020-02-24,0
"8898","Martinique","France",14.6415,-61.0242,2020-02-24,0
"8899","Mayotte","France",-12.8275,45.166244,2020-02-24,0
"8900","New Caledonia","France",-20.904305,165.618042,2020-02-24,0
"8901","Reunion","France",-21.1151,55.5364,2020-02-24,0
"8902","Saint Barthelemy","France",17.9,-62.8333,2020-02-24,0
"8903","Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-02-24,0
"8904","St Martin","France",18.0708,-63.0501,2020-02-24,0
"8905","","France",46.2276,2.2137,2020-02-24,12
"8906","","Gabon",-0.8037,11.6094,2020-02-24,0
"8907","","Gambia",13.4432,-15.3101,2020-02-24,0
"8908","","Georgia",42.3154,43.3569,2020-02-24,0
"8909","","Germany",51.165691,10.451526,2020-02-24,16
"8910","","Ghana",7.9465,-1.0232,2020-02-24,0
"8911","","Greece",39.0742,21.8243,2020-02-24,0
"8912","","Grenada",12.1165,-61.679,2020-02-24,0
"8913","","Guatemala",15.7835,-90.2308,2020-02-24,0
"8914","","Guinea",9.9456,-9.6966,2020-02-24,0
"8915","","Guinea-Bissau",11.8037,-15.1804,2020-02-24,0
"8916","","Guyana",4.860416,-58.93018,2020-02-24,0
"8917","","Haiti",18.9712,-72.2852,2020-02-24,0
"8918","","Holy See",41.9029,12.4534,2020-02-24,0
"8919","","Honduras",15.2,-86.2419,2020-02-24,0
"8920","","Hungary",47.1625,19.5033,2020-02-24,0
"8921","","Iceland",64.9631,-19.0208,2020-02-24,0
"8922","","India",20.593684,78.96288,2020-02-24,3
"8923","","Indonesia",-0.7893,113.9213,2020-02-24,0
"8924","","Iran",32.427908,53.688046,2020-02-24,61
"8925","","Iraq",33.223191,43.679291,2020-02-24,1
"8926","","Ireland",53.1424,-7.6921,2020-02-24,0
"8927","","Israel",31.046051,34.851612,2020-02-24,1
"8928","","Italy",41.87194,12.56738,2020-02-24,229
"8929","","Jamaica",18.1096,-77.2975,2020-02-24,0
"8930","","Japan",36.204824,138.252924,2020-02-24,160
"8931","","Jordan",31.24,36.51,2020-02-24,0
"8932","","Kazakhstan",48.0196,66.9237,2020-02-24,0
"8933","","Kenya",-0.0236,37.9062,2020-02-24,0
"8934","","Korea, South",35.907757,127.766922,2020-02-24,833
"8935","","Kosovo",42.602636,20.902977,2020-02-24,0
"8936","","Kuwait",29.31166,47.481766,2020-02-24,1
"8937","","Kyrgyzstan",41.20438,74.766098,2020-02-24,0
"8938","","Laos",19.85627,102.495496,2020-02-24,0
"8939","","Latvia",56.8796,24.6032,2020-02-24,0
"8940","","Lebanon",33.8547,35.8623,2020-02-24,1
"8941","","Lesotho",-29.61,28.2336,2020-02-24,0
"8942","","Liberia",6.428055,-9.429499,2020-02-24,0
"8943","","Libya",26.3351,17.228331,2020-02-24,0
"8944","","Liechtenstein",47.14,9.55,2020-02-24,0
"8945","","Lithuania",55.1694,23.8813,2020-02-24,0
"8946","","Luxembourg",49.8153,6.1296,2020-02-24,0
"8947","","MS Zaandam",0,0,2020-02-24,0
"8948","","Madagascar",-18.766947,46.869107,2020-02-24,0
"8949","","Malawi",-13.2543,34.3015,2020-02-24,0
"8950","","Malaysia",4.210484,101.975766,2020-02-24,22
"8951","","Maldives",3.2028,73.2207,2020-02-24,0
"8952","","Mali",17.570692,-3.996166,2020-02-24,0
"8953","","Malta",35.9375,14.3754,2020-02-24,0
"8954","","Mauritania",21.0079,-10.9408,2020-02-24,0
"8955","","Mauritius",-20.348404,57.552152,2020-02-24,0
"8956","","Mexico",23.6345,-102.5528,2020-02-24,0
"8957","","Moldova",47.4116,28.3699,2020-02-24,0
"8958","","Monaco",43.7333,7.4167,2020-02-24,0
"8959","","Mongolia",46.8625,103.8467,2020-02-24,0
"8960","","Montenegro",42.708678,19.37439,2020-02-24,0
"8961","","Morocco",31.7917,-7.0926,2020-02-24,0
"8962","","Mozambique",-18.665695,35.529562,2020-02-24,0
"8963","","Namibia",-22.9576,18.4904,2020-02-24,0
"8964","","Nepal",28.1667,84.25,2020-02-24,1
"8965","Aruba","Netherlands",12.5211,-69.9683,2020-02-24,0
"8966","Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-02-24,0
"8967","Curacao","Netherlands",12.1696,-68.99,2020-02-24,0
"8968","Sint Maarten","Netherlands",18.0425,-63.0548,2020-02-24,0
"8969","","Netherlands",52.1326,5.2913,2020-02-24,0
"8970","","New Zealand",-40.9006,174.886,2020-02-24,0
"8971","","Nicaragua",12.865416,-85.207229,2020-02-24,0
"8972","","Niger",17.607789,8.081666,2020-02-24,0
"8973","","Nigeria",9.082,8.6753,2020-02-24,0
"8974","","North Macedonia",41.6086,21.7453,2020-02-24,0
"8975","","Norway",60.472,8.4689,2020-02-24,0
"8976","","Oman",21.512583,55.923255,2020-02-24,2
"8977","","Pakistan",30.3753,69.3451,2020-02-24,0
"8978","","Panama",8.538,-80.7821,2020-02-24,0
"8979","","Papua New Guinea",-6.314993,143.95555,2020-02-24,0
"8980","","Paraguay",-23.4425,-58.4438,2020-02-24,0
"8981","","Peru",-9.19,-75.0152,2020-02-24,0
"8982","","Philippines",12.879721,121.774017,2020-02-24,3
"8983","","Poland",51.9194,19.1451,2020-02-24,0
"8984","","Portugal",39.3999,-8.2245,2020-02-24,0
"8985","","Qatar",25.3548,51.1839,2020-02-24,0
"8986","","Romania",45.9432,24.9668,2020-02-24,0
"8987","","Russia",61.52401,105.318756,2020-02-24,2
"8988","","Rwanda",-1.9403,29.8739,2020-02-24,0
"8989","","Saint Kitts and Nevis",17.357822,-62.782998,2020-02-24,0
"8990","","Saint Lucia",13.9094,-60.9789,2020-02-24,0
"8991","","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-02-24,0
"8992","","San Marino",43.9424,12.4578,2020-02-24,0
"8993","","Sao Tome and Principe",0.1864,6.6131,2020-02-24,0
"8994","","Saudi Arabia",23.885942,45.079162,2020-02-24,0
"8995","","Senegal",14.4974,-14.4524,2020-02-24,0
"8996","","Serbia",44.0165,21.0059,2020-02-24,0
"8997","","Seychelles",-4.6796,55.492,2020-02-24,0
"8998","","Sierra Leone",8.460555,-11.779889,2020-02-24,0
"8999","","Singapore",1.2833,103.8333,2020-02-24,89
"9000","","Slovakia",48.669,19.699,2020-02-24,0
"9001","","Slovenia",46.1512,14.9955,2020-02-24,0
"9002","","Somalia",5.152149,46.199616,2020-02-24,0
"9003","","South Africa",-30.5595,22.9375,2020-02-24,0
"9004","","South Sudan",6.877,31.307,2020-02-24,0
"9005","","Spain",40.463667,-3.74922,2020-02-24,2
"9006","","Sri Lanka",7.873054,80.771797,2020-02-24,1
"9007","","Sudan",12.8628,30.2176,2020-02-24,0
"9008","","Suriname",3.9193,-56.0278,2020-02-24,0
"9009","","Sweden",60.128161,18.643501,2020-02-24,1
"9010","","Switzerland",46.8182,8.2275,2020-02-24,0
"9011","","Syria",34.802075,38.996815,2020-02-24,0
"9012","","Taiwan*",23.7,121,2020-02-24,30
"9013","","Tajikistan",38.861,71.2761,2020-02-24,0
"9014","","Tanzania",-6.369028,34.888822,2020-02-24,0
"9015","","Thailand",15.870032,100.992541,2020-02-24,35
"9016","","Timor-Leste",-8.874217,125.727539,2020-02-24,0
"9017","","Togo",8.6195,0.8248,2020-02-24,0
"9018","","Trinidad and Tobago",10.6918,-61.2225,2020-02-24,0
"9019","","Tunisia",33.886917,9.537499,2020-02-24,0
"9020","","Turkey",38.9637,35.2433,2020-02-24,0
"9021","","US",40,-100,2020-02-24,15
"9022","","Uganda",1.373333,32.290275,2020-02-24,0
"9023","","Ukraine",48.3794,31.1656,2020-02-24,0
"9024","","United Arab Emirates",23.424076,53.847818,2020-02-24,13
"9025","Anguilla","United Kingdom",18.2206,-63.0686,2020-02-24,0
"9026","Bermuda","United Kingdom",32.3078,-64.7505,2020-02-24,0
"9027","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-24,0
"9028","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-02-24,0
"9029","Channel Islands","United Kingdom",49.3723,-2.3644,2020-02-24,0
"9030","Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-02-24,0
"9031","Gibraltar","United Kingdom",36.1408,-5.3536,2020-02-24,0
"9032","Isle of Man","United Kingdom",54.2361,-4.5481,2020-02-24,0
"9033","Montserrat","United Kingdom",16.742498,-62.187366,2020-02-24,0
"9034","Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-24,0
"9035","","United Kingdom",55.3781,-3.436,2020-02-24,30
"9036","","Uruguay",-32.5228,-55.7658,2020-02-24,0
"9037","","Uzbekistan",41.377491,64.585262,2020-02-24,0
"9038","","Venezuela",6.4238,-66.5897,2020-02-24,0
"9039","","Vietnam",14.058324,108.277199,2020-02-24,16
"9040","","West Bank and Gaza",31.9522,35.2332,2020-02-24,0
"9041","","Western Sahara",24.2155,-12.8858,2020-02-24,0
"9042","","Yemen",15.552727,48.516388,2020-02-24,0
"9043","","Zambia",-13.133897,27.849332,2020-02-24,0
"9044","","Zimbabwe",-19.015438,29.154857,2020-02-24,0
"9045","","Afghanistan",33.93911,67.709953,2020-02-25,1
"9046","","Albania",41.1533,20.1683,2020-02-25,0
"9047","","Algeria",28.0339,1.6596,2020-02-25,1
"9048","","Andorra",42.5063,1.5218,2020-02-25,0
"9049","","Angola",-11.2027,17.8739,2020-02-25,0
"9050","","Antigua and Barbuda",17.0608,-61.7964,2020-02-25,0
"9051","","Argentina",-38.4161,-63.6167,2020-02-25,0
"9052","","Armenia",40.0691,45.0382,2020-02-25,0
"9053","Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-25,0
"9054","New South Wales","Australia",-33.8688,151.2093,2020-02-25,4
"9055","Northern Territory","Australia",-12.4634,130.8456,2020-02-25,0
"9056","Queensland","Australia",-27.4698,153.0251,2020-02-25,5
"9057","South Australia","Australia",-34.9285,138.6007,2020-02-25,2
"9058","Tasmania","Australia",-42.8821,147.3272,2020-02-25,0
"9059","Victoria","Australia",-37.8136,144.9631,2020-02-25,4
"9060","Western Australia","Australia",-31.9505,115.8605,2020-02-25,0
"9061","","Austria",47.5162,14.5501,2020-02-25,2
"9062","","Azerbaijan",40.1431,47.5769,2020-02-25,0
"9063","","Bahamas",25.025885,-78.035889,2020-02-25,0
"9064","","Bahrain",26.0275,50.55,2020-02-25,23
"9065","","Bangladesh",23.685,90.3563,2020-02-25,0
"9066","","Barbados",13.1939,-59.5432,2020-02-25,0
"9067","","Belarus",53.7098,27.9534,2020-02-25,0
"9068","","Belgium",50.8333,4.469936,2020-02-25,1
"9069","","Belize",17.1899,-88.4976,2020-02-25,0
"9070","","Benin",9.3077,2.3158,2020-02-25,0
"9071","","Bhutan",27.5142,90.4336,2020-02-25,0
"9072","","Bolivia",-16.2902,-63.5887,2020-02-25,0
"9073","","Bosnia and Herzegovina",43.9159,17.6791,2020-02-25,0
"9074","","Botswana",-22.3285,24.6849,2020-02-25,0
"9075","","Brazil",-14.235,-51.9253,2020-02-25,0
"9076","","Brunei",4.5353,114.7277,2020-02-25,0
"9077","","Bulgaria",42.7339,25.4858,2020-02-25,0
"9078","","Burkina Faso",12.2383,-1.5616,2020-02-25,0
"9079","","Burma",21.9162,95.956,2020-02-25,0
"9080","","Burundi",-3.3731,29.9189,2020-02-25,0
"9081","","Cabo Verde",16.5388,-23.0418,2020-02-25,0
"9082","","Cambodia",11.55,104.9167,2020-02-25,1
"9083","","Cameroon",3.848,11.5021,2020-02-25,0
"9084","Alberta","Canada",53.9333,-116.5765,2020-02-25,0
"9085","British Columbia","Canada",53.7267,-127.6476,2020-02-25,7
"9086","Diamond Princess","Canada",0,0,2020-02-25,0
"9087","Grand Princess","Canada",0,0,2020-02-25,0
"9088","Manitoba","Canada",53.7609,-98.8139,2020-02-25,0
"9089","New Brunswick","Canada",46.5653,-66.4619,2020-02-25,0
"9090","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-02-25,0
"9091","Northwest Territories","Canada",64.8255,-124.8457,2020-02-25,0
"9092","Nova Scotia","Canada",44.682,-63.7443,2020-02-25,0
"9093","Ontario","Canada",51.2538,-85.3232,2020-02-25,4
"9094","Prince Edward Island","Canada",46.5107,-63.4168,2020-02-25,0
"9095","Quebec","Canada",52.9399,-73.5491,2020-02-25,0
"9096","Saskatchewan","Canada",52.9399,-106.4509,2020-02-25,0
"9097","Yukon","Canada",64.2823,-135,2020-02-25,0
"9098","","Central African Republic",6.6111,20.9394,2020-02-25,0
"9099","","Chad",15.4542,18.7322,2020-02-25,0
"9100","","Chile",-35.6751,-71.543,2020-02-25,2
"9101","Anhui","China",31.8257,117.2264,2020-02-25,989
"9102","Beijing","China",40.1824,116.4142,2020-02-25,400
"9103","Chongqing","China",30.0572,107.874,2020-02-25,576
"9104","Fujian","China",26.0789,117.9874,2020-02-25,294
"9105","Gansu","China",35.7518,104.2861,2020-02-25,91
"9106","Guangdong","China",23.3417,113.4244,2020-02-25,1347
"9107","Guangxi","China",23.8298,108.7881,2020-02-25,252
"9108","Guizhou","China",26.8154,106.8748,2020-02-25,146
"9109","Hainan","China",19.1959,109.7453,2020-02-25,168
"9110","Hebei","China",39.549,116.1306,2020-02-25,311
"9111","Heilongjiang","China",47.862,127.7615,2020-02-25,480
"9112","Henan","China",37.8957,114.9042,2020-02-25,1271
"9113","Hong Kong","China",22.3,114.2,2020-02-25,84
"9114","Hubei","China",30.9756,112.2707,2020-02-25,64786
"9115","Hunan","China",27.6104,111.7088,2020-02-25,1016
"9116","Inner Mongolia","China",44.0935,113.9448,2020-02-25,75
"9117","Jiangsu","China",32.9711,119.455,2020-02-25,631
"9118","Jiangxi","China",27.614,115.7221,2020-02-25,934
"9119","Jilin","China",43.6661,126.1923,2020-02-25,93
"9120","Liaoning","China",41.2956,122.6085,2020-02-25,121
"9121","Macau","China",22.1667,113.55,2020-02-25,10
"9122","Ningxia","China",37.2692,106.1655,2020-02-25,71
"9123","Qinghai","China",35.7452,95.9956,2020-02-25,18
"9124","Shaanxi","China",35.1917,108.8701,2020-02-25,245
